City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current description
1095,San Quintin,30.48,-115.95,63.93,59,66,22.84,MX,broken clouds
1096,Yerbogachen,61.28,108.01,-39.28,80,26,5.64,RU,scattered clouds
1097,Aykhal,66.0,111.5,-29.2,66,0,4.47,RU,clear sky
1098,Christiana,-27.91,25.16,67.42,73,0,4.05,ZA,clear sky
1099,Hvide Sande,56.0,8.13,39.0,79,100,3.0,DK,overcast clouds
1100,Kuala Kedah,6.1,100.3,77.0,94,20,2.24,MY,few clouds
1101,Turayf,31.67,38.66,53.6,46,20,9.17,SA,few clouds
1102,Kandiari,26.92,68.52,60.03,36,0,6.26,PK,clear sky
1103,Pishin,30.58,67.0,37.71,73,0,1.07,PK,clear sky
1104,Abalak,58.13,68.59,14.41,95,86,7.49,RU,overcast clouds
1105,Praia,14.92,-23.51,75.2,73,0,11.41,CV,clear sky
1106,Boende,-0.22,20.87,72.32,96,100,3.58,CD,light rain
1107,Akdepe,42.06,59.38,17.6,78,0,4.7,TM,clear sky
1108,Antofagasta,-23.65,-70.4,71.01,64,20,18.34,CL,few clouds
1109,Mocuba,-16.84,36.99,74.82,93,41,3.78,MZ,scattered clouds
1110,Verkh-Usugli,52.7,115.17,-12.77,82,71,1.66,RU,broken clouds
1111,Krasnoselkup,65.7,82.47,9.43,95,100,15.75,RU,light snow
1112,Leca Da Palmeira,41.19,-8.7,55.4,100,75,8.05,PT,light intensity drizzle
1113,Ostersund,63.18,14.64,30.0,100,95,5.82,SE,light snow
1114,Aras,42.56,-2.36,48.2,87,90,3.36,ES,overcast clouds
1115,Green River,41.53,-109.47,21.2,57,20,16.11,US,few clouds
1116,Mazyr,52.05,29.25,25.59,97,100,10.31,BY,overcast clouds
1117,Mbandaka,0.05,18.26,73.58,93,100,4.29,CD,overcast clouds
1118,Yining,29.04,114.56,49.8,75,98,2.04,CN,overcast clouds
1119,Teeli,51.03,90.23,-6.72,78,100,0.49,RU,overcast clouds
1120,Porterville,36.07,-119.02,55.0,76,90,3.36,US,overcast clouds
1121,Roura,4.73,-52.33,80.6,88,0,4.7,GF,heavy intensity rain
1122,Campos,-21.75,-41.3,80.6,74,20,13.87,BR,few clouds
1123,Caraballeda,10.61,-66.85,86.0,74,40,2.24,VE,scattered clouds
1124,Marienburg,54.04,19.03,34.0,100,100,7.2,PL,overcast clouds
1125,Tateyama,34.98,139.87,51.8,76,40,6.93,JP,scattered clouds
1126,Sovetskiy,61.36,63.58,13.96,94,0,5.97,RU,clear sky
1127,Felanitx,39.47,3.15,59.0,51,20,14.99,ES,few clouds
1128,Aswan,24.09,32.91,73.4,25,16,8.7,EG,few clouds
1129,Kampot,10.62,104.18,75.2,88,40,2.24,KH,scattered clouds
1130,Moranbah,-22.0,148.05,70.43,64,100,17.05,AU,overcast clouds
1131,Beira,-19.84,34.84,82.4,88,40,13.87,MZ,scattered clouds
1132,Darhan,49.49,105.92,-1.68,90,100,3.76,MN,overcast clouds
1133,Zhanaozen,43.3,52.8,24.84,96,0,11.97,KZ,clear sky
1134,Forssa,60.81,23.62,30.0,90,90,3.0,FI,overcast clouds
1135,Biarritz,43.48,-1.56,50.0,93,75,3.36,FR,broken clouds
1136,Quickborn,53.73,9.9,37.4,86,75,10.29,DE,broken clouds
1137,Qandala,11.47,49.87,74.62,47,13,3.89,SO,few clouds
1138,Banda Aceh,5.56,95.32,77.79,80,89,5.23,ID,overcast clouds
1139,Galle,6.04,80.22,76.91,87,100,2.48,LK,overcast clouds
1140,Koungou,-12.73,45.2,77.0,94,0,4.7,YT,clear sky
1141,Wattegama,6.8,81.48,72.18,85,100,4.18,LK,overcast clouds
1142,Araguaina,-7.19,-48.21,80.82,78,95,1.83,BR,moderate rain
1143,Kapustin Yar,48.58,45.74,23.14,90,100,13.51,RU,overcast clouds
1144,Kupang,-10.17,123.58,77.97,84,100,3.58,ID,moderate rain
1145,Jeremoabo,-10.07,-38.48,80.2,45,0,12.62,BR,clear sky
1146,Kyren,51.68,102.14,-6.2,69,1,1.88,RU,clear sky
1147,Rochegda,62.8,43.25,25.36,97,100,6.82,RU,overcast clouds
1148,Ust-Kulom,61.69,53.69,17.6,97,95,4.74,RU,overcast clouds
1149,Burgeo,47.62,-57.62,35.02,84,67,10.87,CA,broken clouds
1150,Kargasok,59.06,80.86,2.3,94,97,6.29,RU,overcast clouds
1151,Sistranda,63.73,8.83,35.6,80,0,9.17,NO,clear sky
1152,Skjervoy,70.03,20.97,35.92,84,100,5.32,NO,overcast clouds
1153,Zistersdorf,48.53,16.75,39.99,84,100,5.12,AT,overcast clouds
1154,Sabang,5.89,95.32,80.2,77,93,5.61,ID,moderate rain
1155,Carauari,-4.88,-66.9,83.53,71,100,3.33,BR,moderate rain
1156,Saryozek,44.36,77.98,8.76,86,0,3.06,KZ,clear sky
1157,Wenling,28.37,121.36,57.0,65,98,5.82,CN,overcast clouds
1158,Findlay,41.04,-83.65,57.2,67,75,18.34,US,broken clouds
1159,Ocos,14.51,-92.19,87.8,55,40,4.7,GT,scattered clouds
1160,Belozerskoye,55.82,65.58,18.5,94,100,9.66,RU,overcast clouds
1161,Dispur,26.14,91.79,64.11,84,63,1.54,IN,broken clouds
1162,Riyadh,24.69,46.72,57.2,50,0,3.36,SA,clear sky
1163,Do Gonbadan,30.36,50.8,48.2,81,0,1.97,IR,clear sky
1164,Lac Du Bonnet,50.25,-96.06,19.99,92,16,3.36,CA,few clouds
1165,Ca Mau,9.18,105.15,74.41,94,98,2.35,VN,overcast clouds
1166,Henties Bay,-22.12,14.28,61.0,85,0,1.99,NA,clear sky
1167,Wuxue,29.85,115.55,50.41,67,99,2.55,CN,overcast clouds
1168,La Seyne-Sur-Mer,43.1,5.88,53.01,61,0,15.01,FR,clear sky
1169,Kurilsk,45.23,147.88,29.8,89,69,12.26,RU,broken clouds
1170,Xingtai,37.06,114.49,31.12,61,0,17.63,CN,clear sky
1171,Arman,59.7,150.17,-3.26,84,78,16.2,RU,broken clouds
1172,Verkhnyaya Inta,65.98,60.31,10.92,95,98,19.44,RU,overcast clouds
1173,Rocky Mountain House,52.37,-114.92,19.4,85,99,10.29,CA,light snow
1174,Jiazi,22.88,116.07,65.91,82,100,11.16,CN,overcast clouds
1175,Floresta,-8.6,-38.57,88.88,33,31,16.13,BR,scattered clouds
1176,Haverhill,42.78,-71.08,46.0,100,90,8.05,US,mist
1177,Naron,43.52,-8.15,59.0,80,99,11.95,ES,overcast clouds
1178,Alcains,39.92,-7.46,51.01,98,0,1.01,PT,clear sky
1179,Nagato,34.38,131.2,48.2,57,40,5.82,JP,scattered clouds
1180,Odesskoye,54.21,72.97,9.77,94,48,10.27,RU,scattered clouds
1181,Kedrovyy,56.17,91.82,8.6,84,100,4.47,RU,light snow
1182,Whitianga,-36.83,175.7,63.54,58,15,10.78,NZ,few clouds
1183,Rumonge,-3.97,29.44,70.39,76,61,2.08,BI,broken clouds
1184,Granville,-33.83,151.02,72.0,60,75,9.17,AU,broken clouds
1185,Eyl,7.98,49.82,72.68,66,98,13.29,SO,overcast clouds
1186,Lubao,14.92,120.55,77.0,83,40,4.7,PH,scattered clouds
1187,Benton Harbor,42.12,-86.45,39.99,93,90,8.05,US,mist
1188,Vestmanna,62.16,-7.17,44.6,93,100,18.34,FO,light rain
1189,Cedar City,37.68,-113.06,26.6,79,90,8.05,US,light snow
1190,Coburg,50.27,10.97,37.0,89,100,1.92,DE,overcast clouds
1191,Grass Valley,39.22,-121.06,48.0,87,90,6.93,US,overcast clouds
1192,Jieshi,22.81,115.83,69.01,79,100,1.01,CN,overcast clouds
1193,Creel,27.75,-107.63,55.53,37,0,16.46,MX,clear sky
1194,Marathon,44.9,-89.77,30.2,58,1,14.99,US,clear sky
1195,Santa Rita,-7.11,-34.98,82.4,69,20,11.41,BR,few clouds
1196,Linqiong,30.42,103.46,52.0,100,71,2.15,CN,mist
1197,Armacao De Pera,37.1,-8.36,62.6,93,75,8.05,PT,broken clouds
1198,Tikapur,28.5,81.13,58.73,55,0,3.29,NP,clear sky
1199,Koumac,-20.57,164.28,80.19,76,84,11.54,NC,broken clouds
1200,Nieuw Amsterdam,5.88,-55.08,77.0,94,75,8.32,SR,moderate rain
1201,Piskavica,44.87,16.97,37.4,100,90,2.24,BA,light intensity drizzle
1202,Kodinsk,58.69,99.18,-23.87,84,72,2.01,RU,broken clouds
1203,Erenhot,43.65,111.98,-6.45,86,0,9.08,CN,clear sky
1204,Eydhafushi,5.1,73.07,81.36,71,99,3.98,MV,overcast clouds
1205,Ambilobe,-13.2,49.05,75.92,88,46,0.72,MG,light rain
1206,High Level,58.52,-117.14,-2.2,77,40,13.87,CA,scattered clouds
1207,Lora Del Rio,37.66,-5.53,63.0,82,0,4.7,ES,clear sky
1208,Baijiantan,45.63,85.18,10.71,94,74,3.04,CN,broken clouds
1209,Landerneau,48.45,-4.25,44.6,87,90,6.93,FR,overcast clouds
1210,Talara,-4.58,-81.27,78.8,61,0,23.04,PE,clear sky
1211,Majene,-3.54,118.97,78.01,82,100,8.21,ID,light rain
1212,Senden,48.32,10.04,37.99,93,90,9.17,DE,mist
1213,Pringsewu,-5.36,104.97,72.93,93,100,3.09,ID,moderate rain
1214,Queanbeyan,-35.35,149.23,57.99,100,90,5.82,AU,overcast clouds
1215,Riberalta,-10.98,-66.1,87.8,62,75,9.17,BO,moderate rain
1216,Dwarahat,29.78,79.43,39.49,80,0,3.44,IN,clear sky
1217,Coolum Beach,-26.53,153.1,69.01,100,94,3.0,AU,light rain
1218,Kamaishi,39.27,141.88,37.74,75,88,3.71,JP,overcast clouds
1219,Saint-Medard-En-Jalles,44.9,-0.72,46.99,93,90,2.24,FR,overcast clouds
1220,Rodeo,38.03,-122.27,57.0,76,90,9.17,US,overcast clouds
1221,De-Kastri,51.47,140.78,5.31,90,99,10.31,RU,overcast clouds
1222,Vitim,59.45,112.56,-29.09,82,100,1.41,RU,overcast clouds
1223,Bonthe,7.53,-12.51,79.86,88,38,6.44,SL,scattered clouds
1224,La Massana,42.57,1.48,43.0,56,42,8.88,AD,scattered clouds
1225,Paita,-5.09,-81.11,78.8,61,0,23.04,PE,clear sky
1226,Witbank,-25.87,29.23,67.21,67,100,2.66,ZA,light rain
1227,Gizo,-8.1,156.84,84.54,71,7,8.86,SB,clear sky
1228,Ouadda,8.08,22.4,74.8,29,81,1.88,CF,broken clouds
1229,Hebi,35.9,114.19,33.78,65,81,15.9,CN,broken clouds
1230,Pindwara,24.8,73.07,60.49,49,36,5.35,IN,scattered clouds
1231,Thap Than,15.46,99.89,79.0,74,47,3.33,TH,scattered clouds
1232,Umarkhed,19.6,77.7,65.82,58,17,5.82,IN,few clouds
1233,Gaoua,10.3,-3.25,79.47,18,0,1.48,BF,clear sky
1234,Yantal,56.85,105.25,-23.53,83,57,2.13,RU,broken clouds
1235,Paciran,-6.88,112.38,78.12,83,100,9.57,ID,heavy intensity rain
1236,Hermiston,45.84,-119.29,42.01,65,90,6.93,US,overcast clouds
1237,Kem,64.96,34.58,27.23,98,100,5.79,RU,overcast clouds
1238,Novaya Bryan,51.72,108.27,3.2,65,75,13.42,RU,broken clouds
1239,Mareeba,-17.0,145.43,78.8,74,90,6.93,AU,overcast clouds
1240,Shaunavon,49.65,-108.42,21.2,92,50,10.29,CA,scattered clouds
1241,Williston,48.15,-103.62,23.0,100,90,5.82,US,mist
1242,Sal Rei,16.18,-22.92,73.4,78,0,11.41,CV,clear sky
1243,Meadow Lake,34.8,-106.54,37.99,55,75,4.7,US,broken clouds
1244,Labrea,-7.26,-64.8,80.58,82,73,3.24,BR,broken clouds
1245,Biloela,-24.42,150.5,67.77,76,46,15.39,AU,scattered clouds
1246,Xingcheng,40.62,120.72,17.2,78,100,19.01,CN,overcast clouds
1247,Doka,13.52,35.77,75.47,27,64,12.59,SD,broken clouds
1248,Nouakchott,18.09,-15.98,71.6,49,96,10.29,MR,overcast clouds
1249,Inuvik,68.35,-133.72,-16.6,82,0,3.36,CA,clear sky
1250,Lysa Hora,48.17,31.11,39.52,96,100,8.97,UA,overcast clouds
1251,Bima,-8.47,118.72,76.24,84,95,2.13,ID,overcast clouds
1252,Pudozh,61.81,36.53,21.83,97,70,5.77,RU,broken clouds
1253,Noumea,-22.28,166.46,79.0,100,100,14.07,NC,light rain
1254,Kalengwa,-13.47,25.0,65.34,97,100,1.12,ZM,moderate rain
1255,Eregli,37.51,34.05,44.38,64,94,2.93,TR,overcast clouds
1256,Altamira,-3.2,-52.21,87.8,66,20,3.36,BR,few clouds
1257,Misheronskiy,55.72,39.74,17.33,96,7,7.02,RU,clear sky
1258,Leeton,-34.57,146.4,66.0,63,98,11.41,AU,overcast clouds
1259,Matagami,49.75,-77.63,14.0,92,75,6.93,CA,light snow
1260,Pozhva,59.09,56.08,11.98,93,92,7.4,RU,overcast clouds
1261,San Rafael,-34.62,-68.33,94.41,10,17,5.84,AR,few clouds
1262,Carndonagh,55.25,-7.27,39.11,89,21,5.5,IE,few clouds
1263,Trelew,-43.25,-65.31,67.12,26,98,10.96,AR,overcast clouds
1264,San Francisco Del Mar,16.23,-94.65,80.82,71,43,10.67,MX,scattered clouds
1265,Xinyu,27.8,114.93,50.77,80,98,4.79,CN,overcast clouds
1266,Machakos,-1.52,37.27,66.2,88,75,10.29,KE,broken clouds
1267,Misratah,32.38,15.09,63.95,68,5,13.27,LY,light rain
1268,Dembi Dolo,8.53,34.8,64.6,62,45,3.02,ET,scattered clouds
1269,Barguzin,53.62,109.62,-7.92,85,85,2.75,RU,light snow
1270,Mercedes,-34.65,-59.43,86.0,33,11,8.99,AR,few clouds
1271,Mezhdurechensk,53.69,88.06,13.12,95,100,3.53,RU,light snow
1272,Hefei,31.86,117.28,39.2,93,20,2.24,CN,mist
1273,Shasta Lake,40.68,-122.37,55.99,45,100,1.01,US,overcast clouds
1274,Russas,-4.94,-37.98,83.21,58,21,10.11,BR,few clouds
1275,Ratnagiri,16.98,73.3,77.32,78,72,3.53,IN,broken clouds
1276,Bani Walid,31.76,13.99,61.05,61,41,11.65,LY,scattered clouds
1277,Ojinaga,29.57,-104.42,68.0,19,1,5.82,MX,clear sky
1278,Bolekhiv,49.07,23.86,33.01,87,95,4.85,UA,overcast clouds
1279,Hazorasp,41.32,61.07,19.4,79,0,2.24,UZ,clear sky
1280,Skibbereen,51.55,-9.27,42.8,93,75,16.11,IE,broken clouds
1281,Batangafo,7.3,18.28,80.06,24,54,2.37,CF,broken clouds
1282,Guozhen,34.37,107.36,30.83,78,81,3.85,CN,broken clouds
1283,Sanchor,24.76,71.77,64.2,38,0,10.31,IN,clear sky
1284,Obo,5.4,26.49,82.09,24,89,2.51,CF,overcast clouds
1285,Mitu,1.2,-70.17,79.68,94,99,2.73,CO,overcast clouds
1286,Khanpur,28.65,70.66,55.02,43,0,7.11,PK,clear sky
1287,Manavgat,36.79,31.44,55.4,100,75,4.7,TR,moderate rain
1288,San Pedro,14.35,121.02,80.6,83,75,4.7,PH,broken clouds
1289,Khani,41.96,42.96,46.4,49,75,28.86,GE,broken clouds
1290,Timra,62.49,17.33,36.0,94,99,8.05,SE,drizzle
1291,Chifeng,42.27,118.96,-3.08,80,0,8.43,CN,clear sky
1292,Dandong,40.13,124.39,24.28,77,100,16.28,CN,light snow
1293,Brokopondo,4.75,-55.17,79.45,84,100,8.25,SR,overcast clouds
1294,Cocorit,27.58,-109.97,79.83,24,0,5.39,MX,clear sky
1295,Aquiles Serdan,17.78,-92.28,80.82,73,41,2.95,MX,scattered clouds
1296,Sambava,-14.27,50.17,76.15,85,30,11.01,MG,light rain
1297,Vulcan,45.38,23.27,37.85,91,100,0.56,RO,overcast clouds
1298,Orlik,52.52,99.83,-24.56,75,33,2.48,RU,scattered clouds
1299,Gualaquiza,-3.4,-78.55,71.91,87,94,1.97,EC,moderate rain
1300,Manoel Urbano,-8.84,-69.26,80.87,92,91,2.82,BR,moderate rain
1301,Pershotravneve,51.39,28.87,26.58,97,100,8.5,UA,overcast clouds
1302,Yulin,22.63,110.15,67.51,78,96,2.55,CN,overcast clouds
1303,Itamaraju,-17.04,-39.53,74.66,76,0,8.3,BR,clear sky
1304,Cachoeiro De Itapemirim,-20.85,-41.11,78.1,88,100,2.48,BR,overcast clouds
1305,Tevriz,57.51,72.4,12.72,96,100,6.38,RU,overcast clouds
1306,Atambua,-9.11,124.89,72.84,94,100,2.28,ID,light rain
1307,Salou,41.08,1.14,57.2,44,20,20.8,ES,few clouds
1308,Kyabram,-36.32,145.05,66.0,57,100,1.01,AU,overcast clouds
1309,Katherine,-14.47,132.27,75.2,88,90,12.75,AU,heavy intensity rain
1310,Ahar,38.48,47.07,31.23,93,54,4.94,IR,broken clouds
1311,Kahramanmaras,38.0,37.0,55.4,58,75,9.17,TR,broken clouds
1312,Dennery,13.9,-60.89,84.2,74,40,6.93,LC,scattered clouds
1313,Preobrazheniye,42.9,133.91,16.77,76,35,5.82,RU,scattered clouds
1314,North Platte,41.12,-100.77,33.8,50,1,5.39,US,clear sky
1315,Kaduqli,11.02,29.72,77.65,26,4,8.75,SD,clear sky
1316,Kalamazoo,42.25,-85.55,46.4,81,90,17.22,US,overcast clouds
1317,Peterhead,57.51,-1.8,44.6,93,90,4.7,GB,overcast clouds
1318,Novo Aripuana,-5.12,-60.38,87.62,62,93,2.13,BR,overcast clouds
1319,Deniliquin,-35.53,144.97,66.0,57,100,1.01,AU,overcast clouds
1320,Guilin,25.28,110.29,53.6,76,90,2.24,CN,mist
1321,Sao Felix Do Xingu,-6.64,-51.99,84.49,66,82,1.97,BR,light rain
1322,Guipavas,48.44,-4.4,44.6,93,90,5.82,FR,light rain
1323,Toro,4.61,-76.08,78.8,61,40,2.24,CO,scattered clouds
1324,Powell,40.16,-83.08,59.0,82,90,16.11,US,overcast clouds
1325,Morondava,-20.28,44.28,77.07,76,100,15.39,MG,light rain
1326,Ippy,6.27,21.22,81.82,28,42,2.57,CF,scattered clouds
1327,Goroka,-6.08,145.39,61.77,88,100,2.86,PG,overcast clouds
1328,Draguignan,43.53,6.47,50.0,66,34,5.82,FR,scattered clouds
1329,Aranos,-24.13,19.12,72.91,21,0,13.73,NA,clear sky
1330,Agadez,19.75,10.25,71.1,23,0,7.09,NE,clear sky
1331,Tommot,58.96,126.29,-33.18,80,100,0.54,RU,overcast clouds
1332,La Spezia,44.11,9.84,45.0,82,86,8.43,IT,overcast clouds
1333,Shumskiy,54.83,99.13,2.3,84,100,3.47,RU,overcast clouds
1334,Tahta,26.77,31.5,68.0,42,0,4.7,EG,clear sky
1335,Qeshm,26.96,56.27,62.6,67,0,4.7,IR,clear sky
1336,Tokur,53.13,132.9,-24.2,87,88,1.77,RU,overcast clouds
1337,Knysna,-34.04,23.05,60.8,82,0,2.24,ZA,clear sky
1338,Dubbo,-32.25,148.62,64.4,63,0,14.99,AU,clear sky
1339,Marsassoum,12.83,-15.98,77.0,73,0,2.24,SN,clear sky
1340,Chernaya Kholunitsa,58.85,51.72,6.75,92,59,8.01,RU,broken clouds
1341,Emerald,-23.53,148.17,73.4,53,40,13.87,AU,scattered clouds
1342,Santa Cruz Cabralia,-16.28,-39.02,80.6,61,20,12.75,BR,few clouds
1343,At-Bashi,41.17,75.81,4.96,70,0,0.74,KG,clear sky
1344,Lieksa,63.32,30.02,30.54,96,99,9.42,FI,overcast clouds
1345,Ornskoldsvik,63.29,18.72,28.4,100,99,4.7,SE,overcast clouds
1346,Kenmare,51.88,-9.58,44.71,90,100,10.85,IE,overcast clouds
1347,Mattru,7.62,-11.83,76.87,91,60,3.65,SL,broken clouds
1348,Manadhoo,5.77,73.38,81.59,69,77,3.13,MV,broken clouds
1349,Bandarbeyla,9.49,50.81,73.85,62,93,15.99,SO,overcast clouds
1350,Tutoia,-2.76,-42.27,81.59,76,2,11.63,BR,clear sky
1351,Katangli,51.71,143.23,4.57,94,0,6.62,RU,clear sky
1352,Mayya,61.73,130.28,-50.8,56,90,2.68,RU,fog
1353,Otuzco,-7.9,-78.58,68.0,77,95,16.11,PE,moderate rain
1354,Kadoma,34.73,135.58,48.0,87,20,3.36,JP,few clouds
1355,Arroio Grande,-32.24,-53.09,78.66,72,85,10.13,BR,overcast clouds
1356,Otane,-39.88,176.63,62.71,55,4,7.02,NZ,clear sky
1357,Nongan,44.38,125.17,-7.6,76,0,4.47,CN,smoke
1358,Daokou,35.56,114.51,34.03,64,26,20.18,CN,scattered clouds
1359,Acajutla,13.59,-89.83,86.0,45,0,4.7,SV,clear sky
1360,Camalu,30.85,-116.07,66.0,38,80,7.0,MX,broken clouds
1361,Benjamin Constant,-4.38,-70.03,80.6,83,75,4.7,BR,broken clouds
1362,Kachug,53.96,105.88,-10.68,86,71,2.15,RU,broken clouds
1363,Carbonia,39.17,8.52,51.8,87,75,5.82,IT,light rain
1364,Pemangkat,1.17,108.97,75.25,93,100,6.82,ID,overcast clouds
1365,Aguilas,37.41,-1.58,59.0,64,26,1.01,ES,scattered clouds
1366,Alta Floresta,-9.88,-56.09,86.0,66,40,4.7,BR,scattered clouds
1367,Maragogi,-9.01,-35.22,77.67,77,10,9.62,BR,clear sky
1368,Kingman,35.19,-114.05,60.01,49,90,16.11,US,overcast clouds
1369,Otjimbingwe,-22.35,16.13,63.45,41,0,2.19,NA,clear sky
1370,Hue,16.47,107.6,71.6,94,75,3.36,VN,mist
1371,Kropotkin,45.44,40.58,40.17,79,100,16.69,RU,overcast clouds
1372,Tel Aviv-Yafo,32.08,34.78,62.01,77,40,2.24,IL,scattered clouds
1373,Boa Vista,2.82,-60.67,87.8,55,75,4.7,BR,broken clouds
1374,Port-Cartier,50.03,-66.87,24.8,62,0,8.05,CA,clear sky
1375,Willmar,45.12,-95.04,30.2,68,90,9.17,US,overcast clouds
1376,Itumba,-9.4,33.18,66.18,80,100,2.21,TZ,light rain
1377,Qax,41.42,46.92,30.2,92,75,1.32,AZ,broken clouds
1378,West Fargo,46.88,-96.9,24.8,85,90,8.05,US,overcast clouds
1379,Wairoa,-39.03,177.37,64.0,65,0,4.0,NZ,clear sky
1380,Terney,45.05,136.61,7.81,82,100,9.33,RU,overcast clouds
1381,Key West,24.56,-81.78,78.8,78,20,10.29,US,few clouds
1382,Sovetskaya Gavan,48.97,140.29,6.75,77,0,14.05,RU,clear sky
1383,Gravdal,68.12,13.5,35.96,81,68,6.06,NO,broken clouds
1384,Shahdadkot,27.85,67.91,60.53,52,0,1.41,PK,clear sky
1385,Miami,25.77,-80.19,80.01,65,75,9.17,US,broken clouds
1386,Shirokiy,49.76,129.52,-9.47,90,91,8.05,RU,overcast clouds
1387,Kang,-23.68,22.79,75.81,49,5,8.63,BW,clear sky
1388,Abu Samrah,35.3,37.18,53.37,60,100,2.75,SY,overcast clouds
1389,Khandbari,27.37,87.2,53.85,53,21,2.71,NP,few clouds
1390,Chiang Klang,19.29,100.86,63.54,70,35,1.01,TH,scattered clouds
1391,Mombetsu,44.35,143.35,28.99,83,100,11.99,JP,light snow
1392,Imbituba,-28.24,-48.67,77.0,69,40,5.82,BR,light rain
1393,Vila Do Maio,15.13,-23.22,75.2,73,0,11.41,CV,clear sky
1394,Tugulym,57.06,64.64,21.2,62,0,11.18,RU,clear sky
1395,Appleton,44.26,-88.42,32.0,90,75,16.11,US,broken clouds
1396,Ormara,25.21,64.64,71.19,37,0,5.17,PK,clear sky
1397,Same,-4.07,37.73,68.83,88,14,4.83,TZ,few clouds
1398,Belvidere,42.26,-88.84,33.01,91,99,11.01,US,overcast clouds
1399,Kaseda,31.42,130.32,52.21,62,0,13.73,JP,clear sky
1400,Zinder,13.81,8.99,76.71,17,0,7.92,NE,clear sky
1401,Gudari,19.35,83.78,62.98,75,0,0.85,IN,clear sky
1402,Pangkalanbuun,-2.68,111.62,74.14,94,100,0.45,ID,overcast clouds
1403,Saint-Denis,48.92,2.33,46.0,93,0,10.29,FR,clear sky
1404,Bequimao,-2.45,-44.78,82.4,78,40,14.99,BR,scattered clouds
1405,San Juan,-31.54,-68.54,97.48,10,0,13.94,AR,clear sky
1406,Kawalu,-7.38,108.21,72.64,92,99,0.38,ID,moderate rain
1407,Pontes E Lacerda,-15.23,-59.34,86.38,56,63,4.7,BR,broken clouds
1408,Pozo Colorado,-23.49,-58.8,99.25,24,19,9.04,PY,few clouds
1409,Tuensang,26.28,94.83,54.28,82,21,1.79,IN,few clouds
1410,Perris,33.78,-117.23,60.01,62,75,6.93,US,broken clouds
1411,Bardiyah,31.76,25.09,64.71,51,100,23.94,LY,overcast clouds
1412,Itoman,26.12,127.67,62.6,82,40,2.24,JP,scattered clouds
1413,Suclayin,15.76,121.55,76.12,82,77,1.74,PH,broken clouds
1414,Danshui,22.8,114.47,69.01,85,99,5.19,CN,overcast clouds
1415,Hanzhong,33.07,107.03,40.77,65,100,3.58,CN,overcast clouds
1416,Morros,-9.45,-46.3,85.1,48,67,4.03,BR,broken clouds
1417,Kambove,-10.88,26.6,62.64,100,100,4.81,CD,light rain
1418,Challapata,-18.9,-66.77,64.99,26,4,6.22,BO,clear sky
1419,Asind,25.73,74.33,59.09,58,45,7.29,IN,scattered clouds
1420,Adelaide,-34.93,138.6,82.4,23,0,11.41,AU,light rain
1421,Trairi,-3.28,-39.27,80.53,68,39,12.75,BR,scattered clouds
1422,Ambon,-3.7,128.18,82.99,89,4,1.01,ID,moderate rain
1423,Tral,33.93,75.1,31.23,82,10,4.56,IN,clear sky
1424,Rodrigues Alves,-7.74,-72.65,89.6,62,40,5.82,BR,scattered clouds
1425,Yataity,-26.37,-56.07,91.9,36,69,4.52,PY,broken clouds
1426,Poltava,49.59,34.54,34.88,93,99,11.77,UA,overcast clouds
1427,Yei,4.09,30.68,74.61,40,25,0.67,SS,scattered clouds
1428,Bom Jesus Do Galho,-19.83,-42.32,75.49,88,29,4.85,BR,light rain
1429,Staunton,38.15,-79.07,62.6,45,1,6.93,US,clear sky
1430,Surskoye,54.48,46.72,8.37,91,0,4.07,RU,clear sky
1431,Sasebo,33.16,129.72,48.0,57,17,5.99,JP,few clouds
1432,Mbala,-8.84,31.37,62.37,86,100,1.14,ZM,overcast clouds
1433,Bubaque,11.28,-15.83,81.93,64,0,12.46,GW,clear sky
1434,Gorgan,36.84,54.43,32.0,62,0,3.44,IR,clear sky
1435,Sao Domingos,-13.4,-46.32,75.47,80,100,4.03,BR,overcast clouds
1436,Bangassou,4.74,22.82,75.83,45,99,3.13,CF,overcast clouds
1437,Cachira,7.74,-73.05,84.2,66,40,11.41,CO,scattered clouds
1438,Corinto,37.94,22.96,55.0,76,100,6.04,GR,light rain
1439,Nyurba,63.28,118.33,-33.7,83,97,4.16,RU,overcast clouds
1440,Chino Valley,34.76,-112.45,48.99,49,75,10.29,US,broken clouds
1441,Mukhen,48.1,136.1,2.84,89,18,5.03,RU,few clouds
1442,Quang Ngai,15.12,108.8,71.94,90,27,4.07,VN,scattered clouds
1443,Saint-Joseph,-21.37,55.62,75.2,73,20,19.46,RE,light rain
1444,Florianopolis,-27.61,-48.5,77.0,69,40,5.82,BR,light rain
1445,Maku,39.29,44.45,34.74,82,100,2.82,IR,overcast clouds
1446,Acarau,-2.89,-40.12,81.45,65,18,17.56,BR,few clouds
1447,Condega,13.37,-86.4,73.4,69,75,7.27,NI,broken clouds
1448,Makasar,-5.14,119.42,73.4,100,20,6.93,ID,light rain
1449,Goundam,16.41,-3.67,74.41,17,0,11.34,ML,clear sky
1450,Pali,25.77,73.33,59.86,45,10,8.75,IN,clear sky
1451,Mazagao,-0.12,-51.29,87.8,70,40,11.41,BR,scattered clouds
1452,Savannakhet,16.57,104.75,68.07,91,6,3.02,LA,clear sky
1453,Smoky Lake,54.12,-112.47,12.2,71,33,20.8,CA,scattered clouds
